name,chi2_modulus,inference_ms,paper_modulus_mae,pearson_corr,pearson_loss,phase_wca,phase_wca_direct,phase_wca_inverted,real_amp_global_ssim,real_amp_l1,real_amp_mse,real_amp_rel_l1,real_amp_rmse,real_amp_ssim,real_phase_l1_true_support,real_phase_mae_intersection,real_phase_mae_true_support,real_phase_mse_true_support,real_phase_rel_l1_true_support,real_phase_rmse_true_support,real_support_dice,real_support_iou,real_support_l1,real_support_mse,real_support_pred_fraction,real_support_rel_l1,real_support_rmse,real_support_true_fraction,real_support_volume_ratio,relative_l1_modulus,relative_log_mse,twin_flip_selected,voxel_mse,voxel_rmse
val_diff_000000,7.081753125538423e-14,14.278904914855957,7.809658200130798e-06,1.0,0.0,0.597952127456665,0.597952127456665,0.9854841232299805,0.9642320275306702,0.007685365155339241,0.0012768784072250128,0.28035685420036316,0.035733576864004135,0.8797086477279663,0.8893038034439087,0.8818792700767517,0.8893038034439087,0.8434342741966248,0.908598780632019,0.9183867573738098,0.7145133018493652,0.5558309555053711,0.029392242431640625,0.029392242431640625,0.06519699096679688,0.7784401178359985,0.1714416891336441,0.03775787353515625,1.7267124652862549,6.616361361011514e-07,3.4946117180578717e-12,0.0,3.88478249568891e-10,0.00010192388435825706
val_diff_000001,7.550339205849438e-14,14.278904914855957,9.107137884711847e-06,1.0000001192092896,-1.1920928955078125e-07,0.6392287015914917,0.9903483390808105,0.6392287015914917,0.9200444221496582,0.015049785375595093,0.0032310779206454754,0.47829875349998474,0.056842658668756485,0.7292910814285278,0.9614400863647461,0.9553525447845459,0.9614400863647461,1.0097503662109375,2.6208345890045166,1.0048633813858032,0.5156711935997009,0.34741032123565674,0.06690597534179688,0.06690597534179688,0.10192489624023438,1.8473773002624512,0.2586618959903717,0.03621673583984375,2.8143038749694824,6.837836963313748e-07,4.6371270538692055e-12,1.0,5.699666294489703e-10,0.00010281034337822348
val_diff_000002,8.409953641689075e-14,14.278904914855957,6.147453859739471e-06,1.0,0.0,0.873661994934082,0.873661994934082,0.9917691946029663,0.883816123008728,0.007092123851180077,0.0020284231286495924,0.5460672378540039,0.0450381301343441,0.9110839366912842,0.433774471282959,0.4163149297237396,0.433774471282959,0.30912551283836365,0.3411564826965332,0.5559905767440796,0.6024258136749268,0.43105101585388184,0.022632598876953125,0.022632598876953125,0.039554595947265625,1.3028106689453125,0.15044137835502625,0.01737213134765625,2.2768993377685547,5.60130615667731e-07,1.8854271442714232e-12,0.0,2.2622786977066767e-10,0.00010112481686519459
val_diff_000003,7.437765139027552e-14,14.278904914855957,8.046874427236617e-06,1.0,0.0,0.7171432971954346,0.7171432971954346,0.9867313504219055,0.9499587416648865,0.007122974842786789,0.001660891342908144,0.3247571289539337,0.040754158049821854,0.9071158766746521,0.7617294192314148,0.7589911818504333,0.7617294192314148,0.6248425245285034,1.0677499771118164,0.7904698252677917,0.6717265844345093,0.5057140588760376,0.02425384521484375,0.02425384521484375,0.0487823486328125,0.9662613868713379,0.15573649108409882,0.0251007080078125,1.943464994430542,6.102735596869024e-07,3.078291527930377e-12,0.0,3.955137606315162e-10,0.00010195839422522113
val_diff_000004,8.592846350912939e-14,14.278904914855957,5.63521189178573e-06,0.9999999403953552,5.960464477539063e-08,0.7534855604171753,0.9892075061798096,0.7534855604171753,0.885575532913208,0.005029685795307159,0.0013651414774358273,0.6085580587387085,0.036947958171367645,0.9269737005233765,0.8833463191986084,0.8895803689956665,0.8833463191986084,0.9083889126777649,2.490126848220825,0.9530943632125854,0.5193721652030945,0.3507783114910126,0.01845550537109375,0.01845550537109375,0.028179168701171875,1.8058977127075195,0.13585107028484344,0.010219573974609375,2.7573721408843994,5.417778652372363e-07,2.5889377447407824e-12,1.0,1.6125220603235846e-10,0.00010080303763970733
val_diff_000005,8.756777041766389e-14,14.278904914855957,7.920053576526698e-06,1.0000001192092896,-1.1920928955078125e-07,0.718497633934021,0.718497633934021,0.9710490703582764,0.9513117671012878,0.008195405825972557,0.0016166060231626034,0.32060179114341736,0.040207162499427795,0.8910419940948486,0.7298844456672668,0.7221553325653076,0.7298844456672668,0.6360070109367371,0.7864950299263,0.797500491142273,0.7076104283332825,0.5475210547447205,0.0289306640625,0.0289306640625,0.06353759765625,0.8170652985572815,0.1700901985168457,0.03540802001953125,1.7944408655166626,6.964716590118769e-07,4.102803600330995e-12,0.0,4.5274858861965583e-10,0.00010223868594039232
val_diff_000006,7.096114060939351e-14,14.278904914855957,7.877239113440737e-06,1.0,0.0,0.5631880164146423,0.5631880164146423,0.9884417653083801,0.9620094895362854,0.005703152157366276,0.0011423754040151834,0.29391008615493774,0.0337991937994957,0.8952178955078125,0.25277483463287354,0.2503435015678406,0.25277483463287354,0.0936688482761383,1.1251789331436157,0.30605366826057434,0.6390175819396973,0.4695267379283905,0.023773193359375,0.023773193359375,0.044269561767578125,1.1012545824050903,0.15418560802936554,0.021587371826171875,2.050715684890747,6.062148827368219e-07,2.971722043790259e-12,0.0,3.424182049016622e-10,0.0001016976821119897
val_diff_000007,8.355075393476005e-14,14.278904914855957,7.542547791672405e-06,0.9999998807907104,1.1920928955078125e-07,0.5678061246871948,0.9684324264526367,0.5678061246871948,0.9378480911254883,0.00668017752468586,0.0019276177044957876,0.35234150290489197,0.043904758989810944,0.9355428218841553,0.4828208088874817,0.4800802767276764,0.4828208088874817,0.3489162027835846,1.0450599193572998,0.5906912684440613,0.7082188129425049,0.5482498407363892,0.017822265625,0.017822265625,0.038448333740234375,0.7874599695205688,0.1335000991821289,0.022632598876953125,1.6988033056259155,6.190820727169921e-07,3.673198464143601e-12,1.0,3.688299110571336e-10,0.00010182745609199628
val_diff_000008,7.98439954560401e-14,14.278904914855957,8.283526767627336e-06,1.0000001192092896,-1.1920928955078125e-07,0.5879606008529663,0.5879606008529663,0.9738935232162476,0.963595449924469,0.006319779437035322,0.0013501541689038277,0.2782769501209259,0.036744579672813416,0.924209713935852,0.5048987865447998,0.5059085488319397,0.5048987865447998,0.2969842255115509,1.267458438873291,0.5449625849723816,0.717849850654602,0.559879720211029,0.02010345458984375,0.02010345458984375,0.04535675048828125,0.7763700485229492,0.14178667962551117,0.0258941650390625,1.7516205310821533,6.213054462023138e-07,3.2977156162045107e-12,0.0,4.393496677579378e-10,0.00010217313683824614
val_diff_000009,7.216354792373425e-14,14.278904914855957,9.030918590724468e-06,1.0,0.0,0.673418402671814,0.673418402671814,0.9795252680778503,0.942556619644165,0.011384821496903896,0.002261098939925432,0.39064112305641174,0.04755111783742905,0.8378697037696838,0.19494692981243134,0.191576287150383,0.19494692981243134,0.09256269782781601,0.7367507219314575,0.30424121022224426,0.6000693440437317,0.428642213344574,0.04398345947265625,0.04398345947265625,0.07664871215820312,1.3196749687194824,0.2097223699092865,0.033329010009765625,2.29975962638855,6.849098213024263e-07,4.435450704637356e-12,0.0,5.08347808292342e-10,0.00010251023195451126
