name,real_amp_ssim,real_amp_l1,real_phase_mae_true_support,real_support_dice,real_support_iou,real_support_volume_ratio,threshold
val_diff_000015,0.9603556990623474,0.004680178128182888,0.38965505361557007,0.823215126991272,0.6995460391044617,1.139776587486267,0.35
val_diff_000000,0.9488577246665955,0.006282712798565626,0.3179853856563568,0.8921289443969727,0.8052642345428467,1.0571763515472412,0.4
val_diff_000001,0.934760570526123,0.010051536373794079,0.3034544587135315,0.8557934761047363,0.7479361891746521,1.035948395729065,0.4
val_diff_000002,0.962832510471344,0.00426935451105237,0.4948529601097107,0.8516069054603577,0.7415639758110046,1.0260931253433228,0.4
val_diff_000003,0.956730842590332,0.0061433687806129456,0.33038121461868286,0.8747669458389282,0.777409553527832,1.0687881708145142,0.4
val_diff_000004,0.9659507274627686,0.003922068048268557,0.3698892891407013,0.8020228743553162,0.6694809198379517,1.1980239152908325,0.4
val_diff_000005,0.9467934370040894,0.006744744256138802,0.29750508069992065,0.8856111168861389,0.7947056293487549,1.0562547445297241,0.4
val_diff_000006,0.9529773592948914,0.006383652798831463,0.253397673368454,0.8656690120697021,0.7631538510322571,1.1311078071594238,0.4
val_diff_000007,0.9654828310012817,0.00449723657220602,0.2921247184276581,0.8919300436973572,0.8049402236938477,1.023945689201355,0.4
val_diff_000008,0.9553787708282471,0.0059096310287714005,0.24516059458255768,0.875641405582428,0.7787919640541077,1.0622471570968628,0.4
val_diff_000009,0.942812442779541,0.00869123637676239,0.24589411914348602,0.8621697425842285,0.7577314376831055,1.0939637422561646,0.4
val_diff_000010,0.9682199954986572,0.0038234179373830557,0.3207208216190338,0.8556647896766663,0.7477396130561829,1.1073862314224243,0.4
val_diff_000011,0.9701290726661682,0.003524370724335313,0.5403671264648438,0.8719503283500671,0.7729715704917908,0.9780125617980957,0.4
val_diff_000012,0.9821739196777344,0.0019068359397351742,0.2971865236759186,0.9233864545822144,0.8576768040657043,0.9855562448501587,0.4
val_diff_000013,0.9633322954177856,0.004020446911454201,0.3624480962753296,0.8770325183868408,0.7809954881668091,1.0775930881500244,0.4
val_diff_000014,0.9607865214347839,0.004230307415127754,0.3520393967628479,0.8603644371032715,0.7549470067024231,1.0542817115783691,0.4
val_diff_000015,0.9599260091781616,0.004539182409644127,0.4363781213760376,0.8211274743080139,0.6965363025665283,1.0180754661560059,0.4
