name,real_amp_l1,real_amp_ssim,real_phase_mae_true_support,real_support_dice,real_support_iou,real_support_volume_ratio,threshold
val_diff_000000,0.0089113749563694,0.820641815662384,2.054758310317993,0.6042978763580322,0.4329705238342285,2.2721762657165527,0.075
val_diff_000001,0.022161897271871567,0.5488159656524658,1.6046807765960693,0.3226225674152374,0.1923374980688095,5.159363746643066,0.075
val_diff_000002,0.008151006884872913,0.8763895034790039,0.22091227769851685,0.48534080386161804,0.3204290270805359,3.0819060802459717,0.075
val_diff_000003,0.009414758533239365,0.8482102751731873,0.3269553482532501,0.5321675539016724,0.36255332827568054,2.737082004547119,0.075
val_diff_000004,0.006062332075089216,0.9009735584259033,0.9468627572059631,0.40339866280555725,0.2526608407497406,3.876446485519409,0.075
val_diff_000005,0.009746641851961613,0.8294253945350647,0.33273717761039734,0.5868688821792603,0.41529685258865356,2.3950657844543457,0.075
val_diff_000006,0.007697750814259052,0.827391505241394,1.9180798530578613,0.4666838049888611,0.30436238646507263,3.1265242099761963,0.075
val_diff_000007,0.007372013758867979,0.8991491794586182,1.3329944610595703,0.6140230894088745,0.44302546977996826,2.199561834335327,0.075
val_diff_000008,0.0069189066998660564,0.8901182413101196,0.4977923035621643,0.6114919185638428,0.44039493799209595,2.202268600463867,0.075
val_diff_000009,0.013481300324201584,0.7489585876464844,0.45538195967674255,0.4675275683403015,0.3050805628299713,3.236694574356079,0.075
val_diff_000010,0.005114705301821232,0.887728750705719,0.3661458194255829,0.5037540197372437,0.3366785943508148,2.866952896118164,0.075
val_diff_000011,0.006495307665318251,0.9065134525299072,2.0695290565490723,0.5261258482933044,0.3569679856300354,2.7626631259918213,0.075
val_diff_000012,0.002642315113916993,0.9660087823867798,0.1314159780740738,0.7058477401733398,0.5454131960868835,1.8146920204162598,0.075
val_diff_000013,0.006600880529731512,0.8937105536460876,0.31087884306907654,0.5040356516838074,0.3369302749633789,2.8862359523773193,0.075
val_diff_000014,0.0035696502309292555,0.9462640285491943,1.026615858078003,0.6705044507980347,0.5043299198150635,1.9337133169174194,0.075
val_diff_000015,0.006138692609965801,0.905583381652832,1.7018704414367676,0.4918248653411865,0.3261059522628784,3.0399224758148193,0.075
val_diff_000000,0.008141637779772282,0.8972203135490417,0.8897601366043091,0.7741377353668213,0.6315046548843384,1.568902850151062,0.1
val_diff_000001,0.015441883355379105,0.702124834060669,1.164923071861267,0.4962806701660156,0.3300354480743408,2.9930481910705566,0.1
val_diff_000002,0.007009246852248907,0.9135487079620361,0.2226821482181549,0.5974491834640503,0.4259732961654663,2.3056652545928955,0.1
val_diff_000003,0.007787082809954882,0.906320333480835,0.2530349791049957,0.6698354482650757,0.5035733580589294,1.9735562801361084,0.1
val_diff_000004,0.005027113016694784,0.9317826628684998,0.5346440672874451,0.5287333130836487,0.3593728542327881,2.689436435699463,0.1
val_diff_000005,0.00790167972445488,0.9004220962524414,0.21739540994167328,0.7154332995414734,0.5569452047348022,1.7762335538864136,0.1
val_diff_000006,0.0054183294996619225,0.9088250994682312,0.7871688008308411,0.6882600784301758,0.5246925354003906,1.8915002346038818,0.1
