name,chi2_modulus,inference_ms,paper_modulus_mae,pearson_corr,pearson_loss,phase_wca,phase_wca_direct,phase_wca_inverted,real_amp_global_ssim,real_amp_l1,real_amp_mse,real_amp_rel_l1,real_amp_rmse,real_amp_ssim,real_phase_l1_true_support,real_phase_mae_intersection,real_phase_mae_true_support,real_phase_mse_true_support,real_phase_rel_l1_true_support,real_phase_rmse_true_support,real_support_dice,real_support_iou,real_support_l1,real_support_mse,real_support_pred_fraction,real_support_rel_l1,real_support_rmse,real_support_true_fraction,real_support_volume_ratio,relative_l1_modulus,relative_log_mse,twin_flip_selected,voxel_mse,voxel_rmse
val_diff_000010,8.338741210121153e-14,30.05526351928711,6.682765160803683e-06,1.0000001192092896,-1.1920928955078125e-07,0.6084175109863281,0.6084175109863281,0.9772142767906189,0.9607518911361694,0.0038030450232326984,0.0007851622649468482,0.29714691638946533,0.02802092581987381,0.9428132772445679,0.20446674525737762,0.20236942172050476,0.20446674525737762,0.0888548269867897,0.461806982755661,0.2980852723121643,0.7011371850967407,0.539808452129364,0.0128326416015625,0.0128326416015625,0.027828216552734375,0.8492804765701294,0.11328129470348358,0.015110015869140625,1.84170663356781,5.567199536926637e-07,2.4228271298942783e-12,0.0,2.508639407317048e-10,0.00010124655091203749
val_diff_000011,8.732263230646492e-14,30.05526351928711,5.847768989042379e-06,1.0,0.0,0.638911247253418,0.9696584939956665,0.638911247253418,0.8942780494689941,0.005611050873994827,0.0016137072816491127,0.5247931480407715,0.040171101689338684,0.9340240955352783,1.3985373973846436,1.401997447013855,1.3985373973846436,2.146219253540039,1.6798802614212036,1.4649980068206787,0.6410807967185974,0.4717578589916229,0.015911102294921875,0.015911102294921875,0.029720306396484375,1.0890339612960815,0.12613925337791443,0.01461029052734375,2.0342037677764893,5.320552531884459e-07,1.419320824064263e-12,1.0,1.8875755125602467e-10,0.0001009393745334819
val_diff_000012,8.770876413393205e-14,30.05526351928711,5.220861567067914e-06,1.0,0.0,0.5799822807312012,0.5799822807312012,0.8810463547706604,0.970953643321991,0.0022353664971888065,0.00038707663770765066,0.2278047800064087,0.01967451721429825,0.9769296646118164,0.1367674618959427,0.12358630448579788,0.1367674618959427,0.062408749014139175,0.1254800707101822,0.24981746077537537,0.8027805685997009,0.670537531375885,0.006710052490234375,0.006710052490234375,0.02021026611328125,0.4857774078845978,0.08191496878862381,0.013813018798828125,1.4631317853927612,5.512526399797935e-07,1.6258069109736928e-12,0.0,1.6916962275459468e-10,0.00010084229870699346
val_diff_000013,9.092460264521415e-14,30.05526351928711,5.855141807842301e-06,1.0000001192092896,-1.1920928955078125e-07,0.7486248016357422,0.9526159167289734,0.7486248016357422,0.9146965742111206,0.005369947291910648,0.0013587379362434149,0.454254150390625,0.036861199885606766,0.929224967956543,0.18379157781600952,0.17482909560203552,0.18379157781600952,0.08676529675722122,0.2314600795507431,0.294559508562088,0.6606765985488892,0.49329131841659546,0.016567230224609375,0.016567230224609375,0.032527923583984375,1.0166198015213013,0.12871378660202026,0.01629638671875,1.9960205554962158,5.534802198781108e-07,1.7757113054267526e-12,1.0,2.1627881430230644e-10,0.00010107560956384987
val_diff_000014,8.852175990923389e-14,30.05526351928711,6.2080853240331635e-06,1.0,0.0,0.5600025653839111,0.9813655614852905,0.5600025653839111,0.971856415271759,0.0029354023281484842,0.0005078964168205857,0.22276367247104645,0.022536778822541237,0.9665899276733398,0.5040362477302551,0.504542887210846,0.5040362477302551,0.27924177050590515,0.852366030216217,0.5284333229064941,0.7855647802352905,0.6468560099601746,0.009769439697265625,0.009769439697265625,0.02748870849609375,0.5406375527381897,0.09884052723646164,0.018070220947265625,1.5212159156799316,5.50540221411211e-07,1.777063739216711e-12,1.0,2.3446897201573336e-10,0.0001011655549518764
val_diff_000015,8.391850853540356e-14,30.05526351928711,5.815360964334104e-06,1.0,0.0,0.62154221534729,0.9917494058609009,0.62154221534729,0.926999032497406,0.005072995088994503,0.0009866877226158977,0.4518437385559082,0.03141174465417862,0.9347248077392578,1.1268525123596191,1.128690481185913,1.1268525123596191,1.3389021158218384,1.2383403778076172,1.1571093797683716,0.611752450466156,0.44066524505615234,0.019886016845703125,0.019886016845703125,0.03545379638671875,1.261311411857605,0.1410178244113922,0.015766143798828125,2.248729705810547,5.734692649639328e-07,2.0328348379616834e-12,1.0,1.8595144868349678e-10,0.0001009254774544388
val_diff_000016,7.58752124172847e-14,14.883296966552734,7.54002121539088e-06,0.9999998807907104,1.1920928955078125e-07,0.5657517910003662,0.9753855466842651,0.5657517910003662,0.9480762481689453,0.006624782457947731,0.0017537595704197884,0.30415910482406616,0.04187803342938423,0.9308842420578003,0.18361420929431915,0.17519734799861908,0.18361420929431915,0.10370248556137085,0.2717447578907013,0.3220287263393402,0.7613036632537842,0.6146007180213928,0.016735076904296875,0.016735076904296875,0.043121337890625,0.6200706958770752,0.12936416268348694,0.026988983154296875,1.59773850440979,5.890331067348598e-07,2.0058277955259385e-12,1.0,3.6918559875864787e-10,0.00010182919504586607
val_diff_000017,7.518075382075343e-14,14.883296966552734,7.879818440414965e-06,1.0,0.0,0.9304856061935425,0.9304856061935425,0.9442766904830933,0.8757659196853638,0.011942818760871887,0.004099847748875618,0.5406597852706909,0.06403013318777084,0.8720471262931824,0.3966323435306549,0.3842110335826874,0.3966323435306549,0.22222217917442322,0.4548015892505646,0.471404492855072,0.6084796786308289,0.4372769296169281,0.033077239990234375,0.033077239990234375,0.05840301513671875,1.2682462930679321,0.18187151849269867,0.026081085205078125,2.239286184310913,6.257797622311045e-07,2.84371051012533e-12,0.0,3.896196143493569e-10,0.00010192948684561998
val_diff_000018,7.834659705935679e-14,14.883296966552734,6.303168447630014e-06,0.9999998807907104,1.1920928955078125e-07,0.7854564785957336,0.7854564785957336,0.9380301237106323,0.9255521297454834,0.0048296148888766766,0.0014148801565170288,0.40988317131996155,0.03761502727866173,0.9462859034538269,0.37316998839378357,0.3703369200229645,0.37316998839378357,0.1937013566493988,1.0344862937927246,0.44011518359184265,0.659895658493042,0.49242109060287476,0.01392364501953125,0.01392364501953125,0.02729034423828125,1.02012300491333,0.11799854040145874,0.01364898681640625,1.9994410276412964,5.663592332894041e-07,2.311252318004664e-12,0.0,2.2172483293836365e-10,0.00010110254515893757
val_diff_000019,9.074040347237244e-14,14.883296966552734,6.7955215854453854e-06,0.9999999403953552,5.960464477539063e-08,0.6748121380805969,0.6748121380805969,0.9926986694335938,0.95122891664505,0.005618428811430931,0.001066241879016161,0.34620484709739685,0.03265351429581642,0.9248001575469971,0.2855326235294342,0.28172045946121216,0.2855326235294342,0.14027105271816254,0.3066088557243347,0.37452778220176697,0.6735103130340576,0.5077388286590576,0.020503997802734375,0.020503997802734375,0.0412445068359375,0.9511590600013733,0.14319220185279846,0.021556854248046875,1.9132896661758423,5.864224021934206e-07,2.4316076496083694e-12,0.0,3.045815266666807e-10,0.00010151148308068514
