name,chi2_modulus,inference_ms,paper_modulus_mae,pearson_corr,pearson_loss,phase_wca,phase_wca_direct,phase_wca_inverted,real_amp_global_ssim,real_amp_l1,real_amp_mse,real_amp_rel_l1,real_amp_rmse,real_amp_ssim,real_phase_l1_true_support,real_phase_mae_intersection,real_phase_mae_true_support,real_phase_mse_true_support,real_phase_rel_l1_true_support,real_phase_rmse_true_support,real_support_dice,real_support_iou,real_support_l1,real_support_mse,real_support_pred_fraction,real_support_rel_l1,real_support_rmse,real_support_true_fraction,real_support_volume_ratio,relative_l1_modulus,relative_log_mse,twin_flip_selected,voxel_mse,voxel_rmse
val_diff_000010,7.795532204783392e-14,25.570308685302734,6.729642791469814e-06,1.0000001192092896,-1.1920928955078125e-07,0.7524591088294983,0.7524591088294983,0.9905577898025513,0.8913822770118713,0.0077459015883505344,0.00186004803981632,0.6052178740501404,0.04312838986515999,0.8785873651504517,1.1297475099563599,1.1328802108764648,1.1297475099563599,1.37152898311615,2.5516388416290283,1.1711229085922241,0.49615946412086487,0.3299282491207123,0.030277252197265625,0.030277252197265625,0.04498291015625,2.003787040710449,0.17400363087654114,0.015110015869140625,2.9770259857177734,5.606251534118201e-07,2.420333681737996e-12,0.0,2.345219574095836e-10,0.0001011658096103929
val_diff_000011,9.250322811340736e-14,25.570308685302734,5.907344075239962e-06,1.0,0.0,0.7191118001937866,0.9863945841789246,0.7191118001937866,0.8141970038414001,0.008923549205064774,0.0024797734804451466,0.8346061110496521,0.049797423183918,0.8931044936180115,1.1881591081619263,1.1875090599060059,1.1881591081619263,1.5952788591384888,1.427180290222168,1.2630435228347778,0.49638742208480835,0.33012986183166504,0.029514312744140625,0.029514312744140625,0.043994903564453125,2.02010440826416,0.17179733514785767,0.01461029052734375,3.0112271308898926,5.374756142373371e-07,1.4447389682162304e-12,1.0,1.9995598232736e-10,0.0001009948318824172
val_diff_000012,8.631866109474334e-14,25.570308685302734,5.201233761908952e-06,0.9999999403953552,5.960464477539063e-08,0.8847754001617432,0.8847754001617432,0.9966374635696411,0.8781448006629944,0.0059818848967552185,0.0016245694132521749,0.6096100807189941,0.04030607268214226,0.9181300401687622,0.7089258432388306,0.7043622136116028,0.7089258432388306,0.5823904871940613,0.6504183411598206,0.7631451487541199,0.6054072380065918,0.4341104030609131,0.017871856689453125,0.017871856689453125,0.0314788818359375,1.2938414812088013,0.13368569314479828,0.013813018798828125,2.278928518295288,5.491801857715473e-07,1.5206217361674046e-12,0.0,1.6648844802791274e-10,0.00010082900553243235
val_diff_000013,8.917476132519475e-14,25.570308685302734,5.908971161261434e-06,1.0000001192092896,-1.1920928955078125e-07,0.9602460265159607,0.9602460265159607,0.9906661510467529,0.8006306290626526,0.009287292137742043,0.003191500436514616,0.7856298685073853,0.056493453681468964,0.8881438970565796,1.099650502204895,1.1040829420089722,1.099650502204895,1.3490180969238281,1.3848578929901123,1.1614724397659302,0.5293241143226624,0.3599189221858978,0.027706146240234375,0.027706146240234375,0.042568206787109375,1.7001404762268066,0.16645166277885437,0.01629638671875,2.6121253967285156,5.585686153608549e-07,1.8390514805455282e-12,0.0,2.121165465496233e-10,0.00010105501860380173
val_diff_000014,8.548732875019935e-14,25.570308685302734,6.156337349239038e-06,0.9999998807907104,1.1920928955078125e-07,0.682624340057373,0.9815475940704346,0.682624340057373,0.8931155204772949,0.007390598300844431,0.001831216737627983,0.5608624219894409,0.04279283434152603,0.9016633629798889,1.510005235671997,1.5157361030578613,1.510005235671997,2.366072416305542,2.5535409450531006,1.538204312324524,0.5817573070526123,0.41019588708877563,0.025730133056640625,0.025730133056640625,0.04344940185546875,1.4238970279693604,0.1604061722755432,0.018070220947265625,2.404475450515747,5.459511385197402e-07,1.703789561692537e-12,1.0,2.26431623451262e-10,0.00010112582094734535
val_diff_000015,8.727605227062951e-14,25.570308685302734,5.8337641348771285e-06,1.0,0.0,0.7229009866714478,0.9932219982147217,0.7229009866714478,0.9059528708457947,0.005922436714172363,0.0012824777513742447,0.527502179145813,0.03581183776259422,0.9218757748603821,0.9546348452568054,0.9575425982475281,0.9546348452568054,1.035393238067627,1.049083948135376,1.0175427198410034,0.5775959491729736,0.4060702323913574,0.0228424072265625,0.0228424072265625,0.038311004638671875,1.448826551437378,0.1511370837688446,0.015766143798828125,2.4299540519714355,5.75284047954483e-07,2.001428753631296e-12,1.0,1.9339128909390269e-10,0.00010096232290379703
val_diff_000016,7.78013585630774e-14,25.332759857177734,7.577144970127847e-06,1.0,0.0,0.695529580116272,0.9946020245552063,0.695529580116272,0.950122594833374,0.00737991975620389,0.001486723544076085,0.3388291895389557,0.03855818510055542,0.8918910026550293,0.6716734766960144,0.6727452278137207,0.6716734766960144,0.5001305937767029,0.9940611124038696,0.7071990966796875,0.6476225852966309,0.47887712717056274,0.02889251708984375,0.02889251708984375,0.055004119873046875,1.0705300569534302,0.16997802257537842,0.026988983154296875,2.0380210876464844,5.919332579651382e-07,1.9777903273454633e-12,1.0,3.78557629687748e-10,0.00010187520820181817
val_diff_000017,7.557824266597735e-14,25.332759857177734,7.887138963269535e-06,1.0,0.0,0.9886572360992432,0.9886572360992432,0.9958152770996094,0.853978157043457,0.014862101525068283,0.004316825419664383,0.6728177666664124,0.06570262461900711,0.7909645438194275,1.0013916492462158,0.9963738322257996,1.0013916492462158,1.1111536026000977,1.1482535600662231,1.0541126728057861,0.4813438057899475,0.31695377826690674,0.05535888671875,0.05535888671875,0.08065414428710938,2.122568368911743,0.2352847158908844,0.026081085205078125,3.092438220977783,6.263611567192129e-07,2.729628805972495e-12,0.0,3.9167960541597324e-10,0.00010193958587478846
val_diff_000018,7.74802178795872e-14,25.332759857177734,6.3614570535719395e-06,0.9999998807907104,1.1920928955078125e-07,0.8727718591690063,0.8727718591690063,0.999431312084198,0.8952730894088745,0.006616475060582161,0.0018098996952176094,0.561531662940979,0.04254303500056267,0.9022390842437744,0.24985739588737488,0.24654453992843628,0.24985739588737488,0.1256132274866104,0.6926441788673401,0.3544195890426636,0.540388286113739,0.3702274262905121,0.023029327392578125,0.023029327392578125,0.036457061767578125,1.6872555017471313,0.1517542004585266,0.01364898681640625,2.6710453033447266,5.715966722164012e-07,2.3336554043351665e-12,0.0,2.192729331440546e-10,0.00010109041613759473
val_diff_000019,8.453216018876678e-14,25.332759857177734,6.780492185498588e-06,0.9999999403953552,5.960464477539063e-08,0.7934868931770325,0.7934868931770325,0.9858984351158142,0.8822371959686279,0.009837106801569462,0.0023578950203955173,0.6061577200889587,0.04855826497077942,0.8575842976570129,0.8895173668861389,0.8872359395027161,0.8895173668861389,0.9021439552307129,0.9551758766174316,0.9498125910758972,0.5394743084907532,0.3693699538707733,0.036426544189453125,0.036426544189453125,0.0575408935546875,1.6897894144058228,0.1908574253320694,0.021556854248046875,2.669262170791626,5.851254059052735e-07,2.4582063815059563e-12,0.0,2.837427792723446e-10,0.00010140879021491855
