name,paper_modulus_mae,chi2_modulus,real_amp_ssim,r_factor_free,llk_free,chi2_free,inference_ms,pearson_corr,pearson_loss,real_amp_global_ssim,real_amp_l1,real_amp_mse,real_amp_rel_l1,real_amp_rmse,real_phase_l1_true_support,real_phase_mae_intersection,real_phase_mae_true_support,real_phase_mse_true_support,real_phase_rel_l1_true_support,real_phase_rmse_true_support,real_support_dice,real_support_iou,real_support_l1,real_support_mse,real_support_pred_fraction,real_support_rel_l1,real_support_rmse,real_support_true_fraction,real_support_volume_ratio,relative_l1_modulus,relative_log_mse,voxel_mse,voxel_rmse
val_diff_000000,2.9536008834838867,0.004765246994793415,0.9091160893440247,0.25609326362609863,106.19031524658203,0.005331085529178381,6.450463771820068,0.9975867867469788,0.0024132132530212402,0.8119409680366516,0.012262096628546715,0.007728307042270899,0.4473128914833069,0.08791084587574005,0.3139294683933258,0.09239809960126877,0.3139294683933258,0.4095999300479889,0.3207406997680664,0.6399999260902405,0.786216676235199,0.6477405428886414,0.016117095947265625,0.016117095947265625,0.037631988525390625,0.42685389518737793,0.1269531548023224,0.03775787353515625,0.9966660141944885,0.25022977590560913,0.09740277379751205,26.14034652709961,5.112762928009033
val_diff_000001,3.036396026611328,0.004094171803444624,0.994503378868103,0.24914278090000153,127.3702621459961,0.010908382944762707,6.450463771820068,0.9981138706207275,0.001886129379272461,0.9947039484977722,0.0014942515408620238,0.0002718361793085933,0.04748896136879921,0.016487758606672287,0.04451368376612663,0.0404503270983696,0.04451368376612663,0.00882606953382492,0.12134194374084473,0.09394721686840057,0.9381633996963501,0.8835289478302002,0.004467010498046875,0.004467010498046875,0.036022186279296875,0.12334106117486954,0.06683576852083206,0.03621673583984375,0.9946281909942627,0.22797921299934387,0.09176690131425858,30.906444549560547,5.559356689453125
val_diff_000002,3.919522762298584,0.02025735378265381,0.9383527040481567,0.37462207674980164,227.66116333007812,0.024848749861121178,6.450463771820068,0.9896859526634216,0.01031404733657837,0.7709710597991943,0.007568042259663343,0.004642481449991465,0.5827111601829529,0.0681358277797699,0.46178093552589417,0.13026034832000732,0.46178093552589417,0.8107596635818481,0.3631831109523773,0.9004219174385071,0.7362907528877258,0.5826425552368164,0.009410858154296875,0.009410858154296875,0.018314361572265625,0.5417215824127197,0.09700962901115417,0.01737213134765625,1.0542380809783936,0.3571307361125946,0.12419883906841278,54.4923095703125,7.381890773773193
val_diff_000003,3.90959095954895,0.009614517912268639,0.9243176579475403,0.30528321862220764,192.55429077148438,0.012828988954424858,6.450463771820068,0.9952091574668884,0.004790842533111572,0.7767640352249146,0.0116950161755085,0.008813714608550072,0.5332097411155701,0.09388144314289093,0.3803113102912903,0.18367797136306763,0.3803113102912903,0.37126365303993225,0.533099353313446,0.6093140840530396,0.7480173707008362,0.597466230392456,0.012847900390625,0.012847900390625,0.02588653564453125,0.5118541121482849,0.11334862560033798,0.0251007080078125,1.0313069820404053,0.2965027093887329,0.10506390035152435,51.12657165527344,7.150284767150879
val_diff_000004,3.2245850563049316,0.016443485394120216,0.9473959803581238,0.3278171420097351,122.72041320800781,0.023748112842440605,6.450463771820068,0.9914727210998535,0.008527278900146484,0.6792184710502625,0.0060806190595030785,0.004659741651266813,0.7357138991355896,0.06826236844062805,0.27760985493659973,0.16835224628448486,0.27760985493659973,0.14367997646331787,0.7825738787651062,0.37905144691467285,0.6321361064910889,0.4621337652206421,0.00742340087890625,0.00742340087890625,0.009960174560546875,0.7263904213905334,0.08615921437740326,0.010219573974609375,0.9746174216270447,0.3100165128707886,0.10589466989040375,30.857624053955078,5.554964065551758
val_diff_000005,3.504570484161377,0.008856582455337048,0.9751873016357422,0.3155410885810852,184.5329132080078,0.009266645647585392,6.450463771820068,0.9955577850341797,0.0044422149658203125,0.9710046648979187,0.0035172984935343266,0.0010974779725074768,0.13759563863277435,0.03312835469841957,0.15915246307849884,0.07135188579559326,0.15915246307849884,0.14927582442760468,0.17149649560451508,0.38636231422424316,0.9422485828399658,0.8908033967018127,0.0040130615234375,0.0040130615234375,0.03408050537109375,0.11333764344453812,0.06334880739450455,0.03540802001953125,0.9625080823898315,0.30818402767181396,0.1238449290394783,45.79087829589844,6.766895771026611
val_diff_000006,3.026460886001587,0.005691281985491514,0.9795761704444885,0.2466592937707901,103.09510040283203,0.007410933263599873,6.450463771820068,0.9973024129867554,0.002697587013244629,0.961655855178833,0.0028536557219922543,0.0013607402797788382,0.14706221222877502,0.036888349801301956,0.07463724911212921,0.0637674406170845,0.07463724911212921,0.015144781209528446,0.3322334587574005,0.12306417524814606,0.9365724325180054,0.8807110786437988,0.00273895263671875,0.00273895263671875,0.021595001220703125,0.1268775463104248,0.05233509838581085,0.021587371826171875,1.000353455543518,0.23290972411632538,0.08174219727516174,27.46289825439453,5.240505695343018
val_diff_000007,3.5041935443878174,0.009538914076983929,0.9773309826850891,0.29685163497924805,177.35816955566406,0.015666265040636063,6.450463771820068,0.9952033758163452,0.004796624183654785,0.9588063955307007,0.002935932483524084,0.0013903181534260511,0.15485382080078125,0.03728710487484932,0.11134447902441025,0.07782736420631409,0.11134447902441025,0.05178065970540047,0.24100379645824432,0.22755366563796997,0.9300699234008789,0.8692810535430908,0.003204345703125,0.003204345703125,0.023189544677734375,0.1415809839963913,0.05660703033208847,0.022632598876953125,1.0246081352233887,0.2876194417476654,0.10410869121551514,42.108978271484375,6.489142894744873
val_diff_000008,3.4715445041656494,0.006569151766598225,0.9335997700691223,0.2676325738430023,146.67022705078125,0.006249796599149704,6.450463771820068,0.996660053730011,0.0033399462699890137,0.8385779857635498,0.009189855307340622,0.006666960660368204,0.4046541154384613,0.08165151625871658,0.14633092284202576,0.05691998824477196,0.14633092284202576,0.07711395621299744,0.36733776330947876,0.2776940166950226,0.8029452562332153,0.6707673668861389,0.010311126708984375,0.010311126708984375,0.026432037353515625,0.39820271730422974,0.10154376924037933,0.0258941650390625,1.0207719802856445,0.2603830099105835,0.0931340903043747,36.147422790527344,6.012272834777832
val_diff_000009,3.151322364807129,0.004940928425639868,0.9930613040924072,0.24867719411849976,130.43698120117188,0.006948927883058786,6.450463771820068,0.9975781440734863,0.002421855926513672,0.9925901889801025,0.0014258534647524357,0.00036986821214668453,0.0489245243370533,0.019232219085097313,0.0506749153137207,0.04489155113697052,0.0506749153137207,0.006824384909123182,0.19151253998279572,0.08260989189147949,0.9807074069976807,0.9621450901031494,0.00128173828125,0.00128173828125,0.033107757568359375,0.03845713660120964,0.03580151125788689,0.033329010009765625,0.9933615922927856,0.23899802565574646,0.095431387424469,34.80580139160156,5.899644374847412
